ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
219	2859	1	1	0.000000	12.447359	12.447359	0.000000	0.000000	0	0	0
220	1315	2	3	0.000000	37.303422	37.303422	0.000000	0.000000	0	0	0
221	1	2	1	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
222	2447	1	1	0.000000	12.807519	12.807519	0.000000	0.000000	0	0	0
223	23	1	2	0.000000	20.478261	20.478261	0.000000	0.000000	0	0	0
224	28	2	2	0.000000	19.464286	19.464286	0.000000	0.000000	0	0	0
225	2729	1	1	0.000000	12.715647	12.715647	0.000000	0.000000	0	0	0
226	46	2	3	0.000000	60.478261	60.478261	0.000000	0.000000	0	0	0
227	69	1	1	0.000000	11.666667	11.666667	0.000000	0.000000	0	0	0
228	5	1	2	0.000000	27.400000	27.400000	0.000000	0.000000	0	0	0
229	2	2	1	0.000000	54.500000	54.500000	0.000000	0.000000	0	0	0
230	68	1	1	0.000000	13.352941	13.352941	0.000000	0.000000	0	0	0
231	46	2	3	0.000000	75.891304	75.891304	0.000000	0.000000	0	0	0
232	2	3	1	0.000000	49.000000	49.000000	0.000000	0.000000	0	0	0
233	10	1	1	0.000000	26.800000	26.800000	0.000000	0.000000	0	0	0
234	24	2	2	0.000000	51.583333	48.666667	0.000000	0.000000	0	0	0
235	7	2	2	0.000000	50.714286	50.714286	0.000000	0.000000	0	0	0
236	2	2	1	0.000000	36.000000	36.000000	0.000000	0.000000	0	0	0
237	10	1	1	0.000000	25.500000	25.500000	0.000000	0.000000	0	0	0
238	7	2	1	0.000000	41.857143	27.714286	0.000000	0.000000	0	0	0
239	17019	1	1	0.000000	12.529467	12.529467	0.000000	0.000000	0	0	0
240	1	2	1	0.000000	129.000000	129.000000	0.000000	0.000000	0	0	0
241	1	2	1	0.000000	120.000000	120.000000	0.000000	0.000000	0	0	0
242	2	2	2	0.000000	118.500000	118.500000	0.000000	0.000000	0	0	0
243	2	2	1	0.000000	103.500000	103.500000	0.000000	0.000000	0	0	0
244	1	2	1	0.000000	94.000000	94.000000	0.000000	0.000000	0	0	0
245	5	2	1	0.000000	82.200000	82.200000	0.000000	0.000000	0	0	0
246	1	2	1	0.000000	53.000000	53.000000	0.000000	0.000000	0	0	0
247	2	2	1	0.000000	44.500000	44.500000	0.000000	0.000000	0	0	0
248	1	2	1	0.000000	39.000000	39.000000	0.000000	0.000000	0	0	0
249	7	2	1	0.000000	27.857143	27.857143	0.000000	0.000000	0	0	0
250	977	1	1	0.000000	12.183214	12.183214	0.000000	0.000000	0	0	0
251	2	1	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
252	1	1	3	0.000000	79.000000	79.000000	0.000000	0.000000	0	0	0
253	1	2	2	0.000000	103.000000	103.000000	0.000000	0.000000	0	0	0
254	9839	1	1	0.000000	12.595081	12.595081	0.000000	0.000000	0	0	0
255	9133	2	1	0.000000	12.543633	12.543633	0.000000	0.000000	0	0	0
256	2309	1	1	0.000000	11.211347	11.211347	0.000000	0.000000	0	0	0
257	12	2	2	0.000000	19.916667	19.916667	0.000000	0.000000	0	0	0
258	4468	1	1	0.000000	11.400179	11.400179	0.000000	0.000000	0	0	0
259	2654	1	2	0.000000	12.653730	12.653730	0.000000	0.000000	0	0	0
260	5	2	2	0.000000	32.200000	32.200000	0.000000	0.000000	0	0	0
261	11	2	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
262	16	2	2	0.000000	21.750000	21.750000	0.000000	0.000000	0	0	0
263	22	1	1	0.000000	12.590909	12.590909	0.000000	0.000000	0	0	0
264	3	2	2	0.000000	25.333333	25.333333	0.000000	0.000000	0	0	0
265	10	1	1	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
266	17	2	2	0.000000	24.470588	24.470588	0.000000	0.000000	0	0	0
267	3	1	1	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
268	24708	1	1	0.000000	12.582079	12.582079	0.000000	0.000000	0	0	0
269	4699	1	1	0.000000	12.458395	12.458395	0.000000	0.000000	0	0	0
270	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
271	1	2	2	0.000000	41.000000	41.000000	0.000000	0.000000	0	0	0
272	55785	1	1	0.000000	12.536040	12.536040	0.000000	0.000000	0	0	0
273	318	1	1	0.000000	12.603774	12.603774	0.000000	0.000000	0	0	0
274	1169	1	1	0.000000	12.799829	12.799829	0.000000	0.000000	0	0	0
275	1	1	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
276	1	1	2	0.000000	41.000000	41.000000	0.000000	0.000000	0	0	0
277	1	1	3	0.000000	70.000000	70.000000	0.000000	0.000000	0	0	0
278	2	1	2	0.000000	84.500000	84.500000	0.000000	0.000000	0	0	0
279	1	3	1	0.000000	48.000000	48.000000	0.000000	0.000000	0	0	0
280	1	2	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
281	53	1	1	0.000000	9.415094	9.415094	0.000000	0.000000	0	0	0
282	7312	1	1	0.000000	12.569612	12.569612	0.000000	0.000000	0	0	0
283	5	3	2	0.000000	60.800000	41.200000	0.000000	0.000000	0	0	0
284	14	1	1	0.000000	27.785714	27.785714	0.000000	0.000000	0	0	0
285	1	1	2	0.000000	42.000000	42.000000	0.000000	0.000000	0	0	0
286	3	1	4	0.000000	100.666667	100.666667	0.000000	0.000000	0	0	0
287	1	2	1	0.000000	40.000000	40.000000	0.000000	0.000000	0	0	0
288	37	1	1	0.000000	28.027027	28.027027	0.000000	0.000000	0	0	0
289	20	2	2	0.000000	40.550000	40.550000	0.000000	0.000000	0	0	0
290	7	1	1	0.000000	28.285714	28.285714	0.000000	0.000000	0	0	0
291	11218	1	1	0.000000	12.468265	12.468265	0.000000	0.000000	0	0	0
292	1	2	2	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
293	1	1	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
294	2	2	1	0.000000	40.000000	40.000000	0.000000	0.000000	0	0	0
295	10332	1	1	0.000000	12.616241	12.616241	0.000000	0.000000	0	0	0
296	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
297	1	1	3	0.000000	93.000000	93.000000	0.000000	0.000000	0	0	0
298	1	1	3	0.000000	112.000000	112.000000	0.000000	0.000000	0	0	0
299	1	1	3	0.000000	158.000000	158.000000	0.000000	0.000000	0	0	0
300	1	1	4	0.000000	224.000000	224.000000	0.000000	0.000000	0	0	0
301	1	2	2	0.000000	235.000000	235.000000	0.000000	0.000000	0	0	0
302	1	2	1	0.000000	57.000000	57.000000	0.000000	0.000000	0	0	0
303	1	2	1	0.000000	43.000000	43.000000	0.000000	0.000000	0	0	0
304	56	1	1	0.000000	13.392857	13.392857	0.000000	0.000000	0	0	0
305	1	1	1	0.000000	172.000000	172.000000	0.000000	0.000000	0	0	0
306	1	2	3	0.000000	198.000000	198.000000	0.000000	0.000000	0	0	0
307	1	2	1	0.000000	186.000000	186.000000	0.000000	0.000000	0	0	0
308	1	2	1	0.000000	155.000000	155.000000	0.000000	0.000000	0	0	0
309	1	2	1	0.000000	146.000000	146.000000	0.000000	0.000000	0	0	0
310	1	2	1	0.000000	140.000000	140.000000	0.000000	0.000000	0	0	0
311	2	2	1	0.000000	53.000000	53.000000	0.000000	0.000000	0	0	0
312	5358	1	1	0.000000	12.509892	12.509892	0.000000	0.000000	0	0	0
313	10	2	2	0.000000	20.700000	20.700000	0.000000	0.000000	0	0	0
314	24705	1	1	0.000000	12.550051	12.550051	0.000000	0.000000	0	0	0
315	2	1	2	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
316	1	5	4	0.000000	449.000000	170.000000	0.000000	0.000000	0	0	0
317	1	3	2	0.000000	88.000000	88.000000	0.000000	0.000000	0	0	0
318	1	2	1	0.000000	64.000000	64.000000	0.000000	0.000000	0	0	0
319	1	3	1	0.000000	40.000000	40.000000	0.000000	0.000000	0	0	0
320	58	1	1	0.000000	12.706897	12.706897	0.000000	0.000000	0	0	0
321	11	2	1	0.000000	29.272727	29.272727	0.000000	0.000000	0	0	0
322	1781	1	1	0.000000	12.660865	12.660865	0.000000	0.000000	0	0	0
323	5	2	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
324	9854	1	1	0.000000	12.561904	12.561904	0.000000	0.000000	0	0	0
325	20	2	2	0.000000	23.400000	23.400000	0.000000	0.000000	0	0	0
326	35	1	1	0.000000	11.514286	11.514286	0.000000	0.000000	0	0	0
327	1	1	3	0.000000	44.000000	44.000000	0.000000	0.000000	0	0	0
328	1	1	2	0.000000	57.000000	57.000000	0.000000	0.000000	0	0	0
329	9	1	2	0.000000	83.333333	74.333333	0.000000	0.000000	0	0	0
330	83	2	2	0.000000	94.554217	85.530120	0.000000	0.000000	0	0	0
331	82	2	1	0.000000	84.292683	64.878049	0.000000	0.000000	0	0	0
332	17	1	1	0.000000	68.294118	30.235294	0.000000	0.000000	0	0	0
333	29	1	1	0.000000	89.000000	43.137931	0.000000	0.000000	0	0	0
334	8	2	1	0.000000	37.250000	37.250000	0.000000	0.000000	0	0	0
335	35	1	1	0.000000	36.228571	36.228571	0.000000	0.000000	0	0	0
336	463	2	2	0.000000	85.140389	85.140389	0.000000	0.000000	0	0	0
337	40	1	1	0.000000	74.675000	40.150000	0.000000	0.000000	0	0	0
338	1209	2	2	0.000000	88.727047	86.316791	0.000000	0.000000	0	0	0
339	38	1	1	0.000000	19.710526	19.710526	0.000000	0.000000	0	0	0
340	3	2	1	0.000000	46.666667	46.666667	0.000000	0.000000	0	0	0
341	66	1	1	0.000000	8.212121	8.212121	0.000000	0.000000	0	0	0
342	116	2	1	0.000000	24.827586	24.827586	0.000000	0.000000	0	0	0
343	36	1	1	0.000000	14.277778	14.277778	0.000000	0.000000	0	0	0
344	29	1	2	0.000000	46.413793	46.413793	0.000000	0.000000	0	0	0
345	6	1	2	0.000000	52.833333	52.833333	0.000000	0.000000	0	0	0
346	488	2	2	0.000000	85.420082	84.506148	0.000000	0.000000	0	0	0
347	67	1	1	0.000000	72.298507	72.298507	0.000000	0.000000	0	0	0
348	1116	2	2	0.000000	88.654122	83.394265	0.000000	0.000000	0	0	0
349	70	1	1	0.000000	11.671429	11.671429	0.000000	0.000000	0	0	0
350	43	2	2	0.000000	56.093023	56.093023	0.000000	0.000000	0	0	0
351	28438	1	1	0.000000	12.605844	12.605844	0.000000	0.000000	0	0	0
352	163	2	2	0.000000	25.141104	25.141104	0.000000	0.000000	0	0	0
353	2560	2	1	0.000000	12.253516	12.253516	0.000000	0.000000	0	0	0
354	27	1	1	0.000000	13.185185	13.185185	0.000000	0.000000	0	0	0
355	2768	1	2	0.000000	12.569364	12.569364	0.000000	0.000000	0	0	0
356	6	2	2	0.000000	44.333333	44.333333	0.000000	0.000000	0	0	0
357	2	1	1	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
358	2572	1	1	0.000000	12.641524	12.641524	0.000000	0.000000	0	0	0
359	217	1	1	0.000000	12.175115	12.175115	0.000000	0.000000	0	0	0
360	417	1	1	0.000000	12.822542	12.822542	0.000000	0.000000	0	0	0
361	13	2	2	0.000000	25.923077	25.923077	0.000000	0.000000	0	0	0
362	178	1	1	0.000000	13.971910	13.971910	0.000000	0.000000	0	0	0
363	214	1	1	0.000000	11.116822	11.116822	0.000000	0.000000	0	0	0
364	8	2	2	0.000000	23.375000	23.375000	0.000000	0.000000	0	0	0
365	439	1	1	0.000000	12.501139	12.501139	0.000000	0.000000	0	0	0
366	110	2	1	0.000000	13.218182	13.218182	0.000000	0.000000	0	0	0
367	26	1	1	0.000000	11.807692	11.807692	0.000000	0.000000	0	0	0
368	97	2	3	0.000000	23.546392	18.783505	0.000000	0.000000	0	0	0
369	115	1	1	0.000000	12.095652	12.095652	0.000000	0.000000	0	0	0
370	5	2	2	0.000000	30.800000	30.800000	0.000000	0.000000	0	0	0
371	773	1	1	0.000000	12.203105	12.203105	0.000000	0.000000	0	0	0
372	183	1	1	0.000000	13.453552	13.453552	0.000000	0.000000	0	0	0
373	5995	1	1	0.000000	12.663887	12.663887	0.000000	0.000000	0	0	0
374	148	2	2	0.000000	27.439189	19.635135	0.000000	0.000000	0	0	0
375	1164	1	1	0.000000	12.170103	12.170103	0.000000	0.000000	0	0	0
376	82	1	1	0.000000	12.695122	12.695122	0.000000	0.000000	0	0	0
377	13	2	2	0.000000	26.769231	26.769231	0.000000	0.000000	0	0	0
378	4360	1	1	0.000000	12.728899	12.728899	0.000000	0.000000	0	0	0
379	226	1	1	0.000000	12.769912	12.769912	0.000000	0.000000	0	0	0
380	10	2	2	0.000000	20.700000	20.700000	0.000000	0.000000	0	0	0
381	2726	1	1	0.000000	12.748716	12.748716	0.000000	0.000000	0	0	0
382	30	2	2	0.000000	25.966667	25.966667	0.000000	0.000000	0	0	0
383	8269	1	1	0.000000	12.483251	12.483251	0.000000	0.000000	0	0	0
384	14103	1	1	0.000000	12.575906	12.575906	0.000000	0.000000	0	0	0
385	3	2	1	0.000000	56.000000	56.000000	0.000000	0.000000	0	0	0
386	1	2	1	0.000000	41.000000	41.000000	0.000000	0.000000	0	0	0
387	1	2	1	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
388	2	2	1	0.000000	21.500000	21.500000	0.000000	0.000000	0	0	0
389	9586	1	1	0.000000	12.601294	12.601294	0.000000	0.000000	0	0	0
390	46	2	1	0.000000	27.086957	16.500000	0.000000	0.000000	0	0	0
391	31	1	1	0.000000	14.161290	14.161290	0.000000	0.000000	0	0	0
392	44	2	2	0.000000	27.568182	27.568182	0.000000	0.000000	0	0	0
393	89	1	1	0.000000	12.382022	12.382022	0.000000	0.000000	0	0	0
394	3	1	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
395	5	1	2	0.000000	39.400000	39.400000	0.000000	0.000000	0	0	0
396	49	2	2	0.000000	49.714286	49.714286	0.000000	0.000000	0	0	0
397	8	2	1	0.000000	32.125000	32.125000	0.000000	0.000000	0	0	0
398	24	1	1	0.000000	13.916667	13.916667	0.000000	0.000000	0	0	0
399	3	2	2	0.000000	26.333333	26.333333	0.000000	0.000000	0	0	0
400	10	1	1	0.000000	11.100000	11.100000	0.000000	0.000000	0	0	0
401	71	1	1	0.000000	12.661972	12.661972	0.000000	0.000000	0	0	0
402	4	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
403	91	1	1	0.000000	11.054945	11.054945	0.000000	0.000000	0	0	0
404	16544	1	1	0.000000	12.579364	12.579364	0.000000	0.000000	0	0	0
405	41	1	1	0.000000	11.560976	11.560976	0.000000	0.000000	0	0	0
406	7293	1	1	0.000000	12.664061	12.664061	0.000000	0.000000	0	0	0
407	29645	2	1	0.000000	12.595514	12.595514	0.000000	0.000000	0	0	0
408	25	1	1	0.000000	9.680000	9.680000	0.000000	0.000000	0	0	0
409	5783	1	2	0.000000	12.542106	12.542106	0.000000	0.000000	0	0	0
410	1	3	3	0.000000	35.000000	35.000000	0.000000	0.000000	0	0	0
411	60	1	1	0.000000	12.566667	12.566667	0.000000	0.000000	0	0	0
412	1	2	2	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
413	1	2	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
414	58	1	1	0.000000	9.965517	9.965517	0.000000	0.000000	0	0	0
415	1	2	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
416	61	1	1	0.000000	14.606557	14.606557	0.000000	0.000000	0	0	0
417	61	1	1	0.000000	11.934426	11.934426	0.000000	0.000000	0	0	0
418	1	2	2	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
419	61	1	1	0.000000	13.655738	13.655738	0.000000	0.000000	0	0	0
420	61	1	1	0.000000	10.967213	10.967213	0.000000	0.000000	0	0	0
421	58	1	1	0.000000	13.241379	13.241379	0.000000	0.000000	0	0	0
422	1	2	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
423	1	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
424	16402	1	1	0.000000	12.579259	12.579259	0.000000	0.000000	0	0	0
425	7	2	2	0.000000	67.428571	67.428571	0.000000	0.000000	0	0	0
426	1	2	1	0.000000	53.000000	53.000000	0.000000	0.000000	0	0	0
427	1	2	1	0.000000	44.000000	44.000000	0.000000	0.000000	0	0	0
428	3	2	1	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
429	9284	1	1	0.000000	12.543947	12.543947	0.000000	0.000000	0	0	0
430	1	2	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
431	121	1	1	0.000000	13.462810	13.462810	0.000000	0.000000	0	0	0
432	13624	1	1	0.000000	12.624633	12.624633	0.000000	0.000000	0	0	0
433	2	1	2	0.000000	73.500000	23.000000	0.000000	0.000000	0	0	0
434	27996	1	1	0.000000	12.603729	12.600514	0.000000	0.000000	0	0	0
435	0	4	3	Inf	Inf	Inf	Inf	Inf	0	0	0
436	2	2	1	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
437	55	1	1	0.000000	13.109091	13.109091	0.000000	0.000000	0	0	0
438	1	1	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
439	1	1	2	0.000000	43.000000	43.000000	0.000000	0.000000	0	0	0
440	4	1	1	0.000000	39.000000	39.000000	0.000000	0.000000	0	0	0
441	1	2	2	0.000000	51.000000	51.000000	0.000000	0.000000	0	0	0
442	2	2	1	0.000000	27.500000	27.500000	0.000000	0.000000	0	0	0
443	1405	1	1	0.000000	12.716726	12.716726	0.000000	0.000000	0	0	0
444	16	2	2	0.000000	45.625000	45.625000	0.000000	0.000000	0	0	0
445	35	2	1	0.000000	33.885714	33.600000	0.000000	0.000000	0	0	0
446	57	1	1	0.000000	24.982456	16.842105	0.000000	0.000000	0	0	0
447	2	1	2	0.000000	40.000000	40.000000	0.000000	0.000000	0	0	0
448	43235	2	1	0.000000	12.582028	12.582028	0.000000	0.000000	0	0	0
449	988	2	2	0.000000	12.820850	12.820850	0.000000	0.000000	0	0	0
450	152	1	1	0.000000	11.703947	11.703947	0.000000	0.000000	0	0	0
451	1648	1	2	0.000000	12.246359	12.246359	0.000000	0.000000	0	0	0
452	14	2	2	0.000000	14.642857	14.642857	0.000000	0.000000	0	0	0
453	2638	1	1	0.000000	13.009098	13.009098	0.000000	0.000000	0	0	0
454	2	1	2	0.000000	28.500000	28.500000	0.000000	0.000000	0	0	0
455	14858	1	1	0.000000	12.645713	12.645713	0.000000	0.000000	0	0	0
456	29790	1	1	0.000000	12.566331	12.566331	0.000000	0.000000	0	0	0
457	1	1	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
458	1	2	2	0.000000	87.000000	87.000000	0.000000	0.000000	0	0	0
459	114	1	1	0.000000	11.491228	11.491228	0.000000	0.000000	0	0	0
460	1	1	3	0.000000	38.000000	38.000000	0.000000	0.000000	0	0	0
461	1	1	3	0.000000	63.000000	63.000000	0.000000	0.000000	0	0	0
462	1	2	2	0.000000	73.000000	73.000000	0.000000	0.000000	0	0	0
463	3595	1	1	0.000000	12.603338	12.603338	0.000000	0.000000	0	0	0
464	2	1	1	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
465	1	2	2	0.000000	49.000000	49.000000	0.000000	0.000000	0	0	0
466	1	1	1	0.000000	34.000000	34.000000	0.000000	0.000000	0	0	0
467	10	1	2	0.000000	45.000000	45.000000	0.000000	0.000000	0	0	0
468	2	3	2	0.000000	56.000000	56.000000	0.000000	0.000000	0	0	0
469	23938	1	1	0.000000	12.585387	12.585387	0.000000	0.000000	0	0	0
470	1	2	1	0.000000	36.000000	36.000000	0.000000	0.000000	0	0	0
471	1	2	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
472	55	1	1	0.000000	11.927273	11.927273	0.000000	0.000000	0	0	0
473	1	1	2	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
474	1188	1	1	0.000000	12.452862	12.452862	0.000000	0.000000	0	0	0
475	4	1	2	0.000000	56.500000	32.500000	0.000000	0.000000	0	0	0
476	6	2	2	0.000000	72.500000	64.500000	0.000000	0.000000	0	0	0
477	4	2	1	0.000000	64.000000	52.500000	0.000000	0.000000	0	0	0
478	42	2	1	0.000000	45.809524	27.476190	0.000000	0.000000	0	0	0
479	2	2	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
480	11387	1	1	0.000000	12.548345	12.548345	0.000000	0.000000	0	0	0
481	8	2	3	0.000000	47.250000	47.250000	0.000000	0.000000	0	0	0
482	1	2	1	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
483	36	1	1	0.000000	13.888889	13.888889	0.000000	0.000000	0	0	0
484	11205	1	1	0.000000	12.603838	12.603838	0.000000	0.000000	0	0	0
485	3	2	2	0.000000	68.333333	30.333333	0.000000	0.000000	0	0	0
486	4391	1	1	0.000000	12.585288	12.585288	0.000000	0.000000	0	0	0
487	2	1	1	0.000000	10.500000	10.500000	0.000000	0.000000	0	0	0
488	1	1	2	0.000000	35.000000	35.000000	0.000000	0.000000	0	0	0
489	1	2	2	0.000000	45.000000	45.000000	0.000000	0.000000	0	0	0
490	3334	1	1	0.000000	12.275945	12.275945	0.000000	0.000000	0	0	0
491	8595	1	1	0.000000	12.622688	12.622688	0.000000	0.000000	0	0	0
492	64	2	2	0.000000	27.484375	27.484375	0.000000	0.000000	0	0	0
493	3969	1	1	0.000000	12.706727	12.706727	0.000000	0.000000	0	0	0
494	4	2	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
495	126	1	1	0.000000	13.968254	13.968254	0.000000	0.000000	0	0	0
496	15622	1	1	0.000000	12.582640	12.582640	0.000000	0.000000	0	0	0
497	1	1	2	0.000000	100.000000	100.000000	0.000000	0.000000	0	0	0
498	4	3	1	0.000000	78.250000	78.250000	0.000000	0.000000	0	0	0
499	1	2	1	0.000000	43.000000	43.000000	0.000000	0.000000	0	0	0
500	1	3	1	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
501	8306	1	1	0.000000	12.724055	12.724055	0.000000	0.000000	0	0	0
502	1	3	3	0.000000	81.000000	81.000000	0.000000	0.000000	0	0	0
503	11009	1	1	0.000000	12.535471	12.535471	0.000000	0.000000	0	0	0
504	9	2	2	0.000000	27.222222	27.222222	0.000000	0.000000	0	0	0
505	17	1	1	0.000000	14.176471	14.176471	0.000000	0.000000	0	0	0
506	83	1	1	0.000000	13.301205	13.301205	0.000000	0.000000	0	0	0
507	26718	2	1	0.000000	12.571151	12.569990	0.000000	0.000000	0	0	0
508	26	1	1	0.000000	13.153846	13.153846	0.000000	0.000000	0	0	0
509	8590	1	2	0.000000	12.527125	12.527125	0.000000	0.000000	0	0	0
510	1	1	2	0.000000	33.000000	33.000000	0.000000	0.000000	0	0	0
511	7145	1	1	0.000000	12.571589	12.571589	0.000000	0.000000	0	0	0
512	20	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
513	146	1	1	0.000000	11.006849	11.006849	0.000000	0.000000	0	0	0
514	6	2	2	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
515	39	1	1	0.000000	14.256410	14.256410	0.000000	0.000000	0	0	0
516	6	2	2	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
517	160	1	1	0.000000	12.881250	12.881250	0.000000	0.000000	0	0	0
518	145	1	1	0.000000	11.572414	11.572414	0.000000	0.000000	0	0	0
519	38	1	1	0.000000	13.157895	13.157895	0.000000	0.000000	0	0	0
520	8005	1	1	0.000000	12.623860	12.623860	0.000000	0.000000	0	0	0
521	45	1	1	0.000000	10.866667	10.866667	0.000000	0.000000	0	0	0
522	1	1	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
523	2	1	2	0.000000	82.000000	82.000000	0.000000	0.000000	0	0	0
524	5	1	2	0.000000	89.000000	89.000000	0.000000	0.000000	0	0	0
525	4	2	1	0.000000	21.750000	21.750000	0.000000	0.000000	0	0	0
526	12402	1	1	0.000000	12.506773	12.506773	0.000000	0.000000	0	0	0
527	1009	1	1	0.000000	12.609514	12.609514	0.000000	0.000000	0	0	0
528	2	1	2	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
529	1	2	1	0.000000	38.000000	38.000000	0.000000	0.000000	0	0	0
530	753	1	1	0.000000	13.444887	13.444887	0.000000	0.000000	0	0	0
531	13830	1	1	0.000000	12.528850	12.528850	0.000000	0.000000	0	0	0
532	71	1	1	0.000000	13.394366	13.394366	0.000000	0.000000	0	0	0
533	16	1	2	0.000000	24.500000	24.500000	0.000000	0.000000	0	0	0
534	2	2	2	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
535	5	2	1	0.000000	21.200000	21.200000	0.000000	0.000000	0	0	0
536	3274	1	1	0.000000	12.551619	12.551619	0.000000	0.000000	0	0	0
537	4958	1	1	0.000000	12.592981	12.592981	0.000000	0.000000	0	0	0
538	1	2	3	0.000000	42.000000	42.000000	0.000000	0.000000	0	0	0
539	5448	2	1	0.000000	12.506791	12.506791	0.000000	0.000000	0	0	0
540	22	1	1	0.000000	10.727273	10.727273	0.000000	0.000000	0	0	0
541	10087	1	2	0.000000	12.563696	12.563696	0.000000	0.000000	0	0	0
542	4	2	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
543	5662	1	1	0.000000	12.645885	12.645885	0.000000	0.000000	0	0	0
544	2	2	2	0.000000	22.500000	22.500000	0.000000	0.000000	0	0	0
545	8835	1	1	0.000000	12.597284	12.597284	0.000000	0.000000	0	0	0
546	1	3	1	0.000000	76.000000	76.000000	0.000000	0.000000	0	0	0
547	23	2	1	0.000000	29.652174	14.608696	0.000000	0.000000	0	0	0
548	17	1	1	0.000000	10.823529	10.823529	0.000000	0.000000	0	0	0
549	13	2	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
550	1	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
551	76	1	1	0.000000	13.500000	13.500000	0.000000	0.000000	0	0	0
552	76	2	2	0.000000	36.776316	26.710526	0.000000	0.000000	0	0	0
553	37	1	1	0.000000	24.837838	16.837838	0.000000	0.000000	0	0	0
554	26812	1	1	0.000000	12.610846	12.610846	0.000000	0.000000	0	0	0
555	21236	1	1	0.000000	12.604634	12.604634	0.000000	0.000000	0	0	0
556	12177	1	1	0.000000	12.510306	12.505215	0.000000	0.000000	0	0	0
557	20004	2	1	0.000000	12.581884	12.581884	0.000000	0.000000	0	0	0
558	12295	2	1	0.000000	12.568117	12.568117	0.000000	0.000000	0	0	0
559	145	1	2	0.000000	10.800000	10.800000	0.000000	0.000000	0	0	0
560	2551	1	2	0.000000	13.834967	13.834967	0.000000	0.000000	0	0	0
561	1	3	1	0.000000	74.000000	74.000000	0.000000	0.000000	0	0	0
562	1	2	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
563	25344	1	1	0.000000	12.542929	12.542929	0.000000	0.000000	0	0	0
564	3	2	2	0.000000	24.333333	24.333333	0.000000	0.000000	0	0	0
565	49	1	1	0.000000	12.183673	12.183673	0.000000	0.000000	0	0	0
566	25	1	2	0.000000	35.960000	29.600000	0.000000	0.000000	0	0	0
567	4	2	1	0.000000	40.250000	40.250000	0.000000	0.000000	0	0	0
568	37	1	1	0.000000	27.135135	27.135135	0.000000	0.000000	0	0	0
569	2	2	1	0.000000	96.500000	66.500000	0.000000	0.000000	0	0	0
570	22872	1	1	0.000000	12.573190	12.573190	0.000000	0.000000	0	0	0
571	14	2	2	0.000000	22.785714	22.785714	0.000000	0.000000	0	0	0
572	8026	1	1	0.000000	12.576626	12.576626	0.000000	0.000000	0	0	0
573	60	2	2	0.000000	37.716667	37.716667	0.000000	0.000000	0	0	0
